"Dstat 0.9.10 CSV output"
"Author:","XXXXX",,,,"URL:","XXXXX"
"Host:","XXXXX",,,,"User:","XXXXX"
"Cmdline:","dstat --postgresql-time -a -s -i -r --aio --fs --ipc --lock --raw --socket --tcp --udp --unix --vm --vm-adv --zones --postgresql-conn --postgresql-lockwaits --postgresql-settings --output ./metricsx.csv --noupdate 5",,,,"Date:","07 Dec 2023 22:17:27 CST"
"postgresql locks","total cpu usage",,,,,"dsk/total",,"net/total",,"paging",,"memory usage",,,,"system",,"procs",,,"load avg",,,"swap",,"interrupts",,,"io/total",,"async","filesystem",,"sysv ipc",,,"file locks",,,,"raw","sockets",,,,,"tcp sockets",,,,,"udp",,"unix sockets",,,,"virtual memory",,,,"advanced virtual memory",,,,,"zones memory",,,,"postgresql conn",,,,,,,,,,,,,"postgresql lockswaits","postgresql settings",,,,,,,,,,,,,"postgresql all",,,,,,,,,,,,
"Time","usr","sys","idl","wai","stl","read","writ","recv","send","in","out","used","free","buff","cach","int","csw","run","blk","new","1m","5m","15m","used","free","160","161","297","read","writ","#aio","files","inodes","msg","sem","shm","pos","lck","rea","wri","raw","tot","tcp","udp","raw","frg","lis","act","syn","tim","clo","lis","act","dgm","str","lis","act","majpf","minpf","alloc","free","steal","scanK","scanD","pgoru","astll","d32F","d32H","normF","normH","Conn","%Con","Act","LongQ","LongX","Idl","LIdl","LWait","SQLs1","SQLs3","SQLs5","Xact1","Xact3","Locks","shared_buffers","work_mem","bgwriter_delay","max_connections","autovacuum_work_mem","temp_buffers","autovacuum_max_workers","maintenance_work_mem","checkpoint_timeout","max_wal_size","checkpoint_completion_target","wal_keep_segments","wal_segment_size","clean","back","alloc","heapr","heaph","ratio","size","grow","insert","update","delete","comm","roll"
1701959113,0.867,1.371,94.643,3.119,0,553779.200,5980979.200,739164.600,888889,0,0,111556460544,101693124608,4460703744,379009703936,14981.800,27818.400,2,5,24,2.990,2.210,2.370,4407582720,55590359040,0,0,0,61.800,67.600,10344,33600,1391525,0,0,1,100,29,1,129,0,12257,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,10268.200,21791.200,20695.400,0,0,0,0,0,259293,445,13080110,71235,30,0.029,20,0,0,5,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21227961,0,740,1.000,87147395596,209715.200,1066.400,2433.600,120.800,749,9
1701959118,0.332,0.280,99.026,0.363,0,29491.200,9384755.200,14974.200,15471.400,0,0,111446360064,101769932800,4460703744,379042480128,5215.200,10188.400,5,0,6.200,2.750,2.170,2.350,4407582720,55590359040,0,0,0,2.400,55,10344,33408,1391443,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,12111.600,6701.200,10608.800,0,0,0,0,0,259293,445,13086430,71235,12,0.012,2,0,0,4,0,0,2,1,0,2,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21227992,0,739,1.000,87147395596,0,75.200,325.600,23.200,74,15
1701959123,0.569,0.169,98.306,0.956,0,0,44072140.800,7581.200,7580,0,0,111455293440,101640249344,4460703744,379161165824,5208.800,11859.800,4,1,6.400,2.850,2.200,2.360,4407582720,55590359040,0,0,0,0,116.600,10344,33408,1391462,0,0,1,100,29,1,129,0,12236,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,5431.800,9847.800,3676,0,0,0,0,0,259193,445,13085378,71235,11,0.011,2,0,0,4,0,0,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21227993,0,739,1.000,87147403788,1638.400,0,0,0,19,5
1701959128,0.478,0.159,98.377,0.987,0,0,37440716.800,7501.800,7513.800,0,0,111465463808,101545365504,4460703744,379244331008,5205.400,11530,7,0,7,2.780,2.200,2.360,4407582720,55590359040,0,0,0,0,120.600,10344,33408,1391468,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,5574.800,9339.400,4185.800,0,0,0,0,0,259173,445,13085547,71235,11,0.011,2,0,0,4,0,0,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21227994,0,739,1.000,87147411980,1638.400,0,0,0,19,5
1701959133,0.603,0.177,98.138,1.082,0,0,46416691.200,7515,7513.800,0,0,111474200576,101417000960,4460703744,379361378304,5223.600,11662.600,7,1,7.600,2.960,2.240,2.380,4407582720,55590359040,0,0,0,0,134.600,10344,33408,1391482,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,5441.400,9489.800,4081.600,0,0,0,0,0,259087,445,13082827,71235,11,0.011,2,1,1,4,0,0,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21227995,0,679,1.000,87147420172,1638.400,0,0,0,19,5
1701959138,0.579,0.175,98.210,1.036,0,0,45192806.400,7528.200,7513.800,0,0,111480684544,101290790912,4460703744,379478523904,5340.600,12047.800,3,3,6.600,2.890,2.240,2.370,4407582720,55590359040,0,0,0,0,125.200,10344,33408,1391480,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,5420.600,10000.200,4147.200,0,0,0,0,0,258835,445,13082475,71235,11,0.011,2,1,1,4,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21227995,0,740,1.000,87147420172,0,0,0,0,19,5
1701959143,0.561,0.171,98.375,0.894,0,0,44049203.200,7499.200,7484.800,0,0,111483432960,101178916864,4460703744,379584552960,5211,11790.800,9,1,7.800,2.810,2.230,2.370,4407582720,55590359040,0,0,0,0,118.400,10344,33408,1391500,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,5394.400,10203,4040.600,0,0,0,0,0,258271,445,13082801,71235,11,0.011,2,1,1,4,0,0,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21227995,0,739,1.000,87147420172,0,0,0,0,19,5
1701959148,0.551,0.159,98.206,1.085,0,0,44140953.600,7406.800,7392.400,0,0,111484174336,101062971392,4460703744,379697176576,5228.200,11688.200,1,3,6.800,2.750,2.230,2.370,4407582720,55590359040,0,0,0,0,126,10344,33408,1391512,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,5209.600,8837.600,3630.200,0,0,0,0,0,258085,445,13081769,71235,11,0.011,2,1,1,4,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21227995,0,733,1.000,87147420172,0,0,0,0,17,5
1701959153,0.503,0.163,98.364,0.970,0,0,44105728,7678.600,7664.200,0,0,111491293184,100952633344,4460703744,379797815296,5208.200,12056.800,4,0,6.400,2.690,2.230,2.370,4407582720,55590359040,0,0,0,0,125,10344,33408,1391521,0,0,1,100,29,1,129,0,12239,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,5410.200,9857.200,4094,0,0,0,0,0,257806,445,13081826,71235,11,0.011,2,1,1,4,0,0,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21227995,0,739,1.000,87147420172,0,0,0,0,19,5
1701959158,0.503,0.159,98.300,1.039,0,0,40705228.800,7709,7694.600,0,0,111497555968,100844101632,4460703744,379898019840,5191.600,11585,2,0,6.400,2.790,2.260,2.370,4407582720,55590359040,0,0,0,0,112.600,10344,33408,1391507,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,5412.200,9410.200,4012.800,0,0,0,0,0,257555,445,13081047,71235,11,0.011,2,1,1,4,0,0,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21227995,0,355,1.000,87147420172,0,0,0,0,15,3
1701959163,0.588,0.158,98.033,1.220,0,0,44086886.400,7254.800,7266.800,0,0,111497383936,100723515392,4460703744,380015165440,5233,11937.400,2,1,6,2.810,2.270,2.380,4407582720,55590359040,0,0,0,0,121.800,10344,33408,1391519,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,5136.400,9151.800,3838,0,0,0,0,0,257367,445,13081025,71235,11,0.011,2,1,1,4,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21227995,0,1063,1.000,87147420172,0,0,0,0,23,7
1701959168,0.609,0.175,98.257,0.959,0,0,47475916.800,7430.800,7429.600,0,0,111504732160,100594819072,4460703744,380133416960,5317.800,11882.800,1,3,10.200,2.830,2.280,2.380,4407582720,55590359040,0,0,0,0,138.200,10344,33408,1391545,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,7445.200,11200.400,4995,0,0,0,0,0,257274,445,13081966,71235,11,0.011,2,1,1,4,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21227996,0,740,1.000,87147428364,1638.400,0,0,0,19,5
1701959173,0.563,0.159,98.168,1.110,0,0,44069683.200,7678.600,7690.600,0,0,111508434944,100486610944,4460703744,380234825728,5217.200,12183.200,6,0,6.400,3,2.330,2.400,4407582720,55590359040,0,0,0,0,118.600,10344,33216,1391546,0,0,1,100,29,1,129,0,12236,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,5313.600,9292.200,3994.800,0,0,0,0,0,256995,445,13081207,71235,11,0.011,2,1,1,4,0,0,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21227997,0,739,1.000,87147436556,1638.400,0,0,0,19,5
1701959178,0.463,0.150,98.555,0.832,0,0,27213824,10210.400,11199.600,0,0,111477161984,100448292864,4460703744,380302352384,5238.800,11164.400,4,0,7.400,3.160,2.370,2.410,4407582720,55590359040,0,0.200,0,0,92,10344,33216,1391581,0,0,1,100,29,1,129,0,12245,21,1,0,0,4,19,0,0,0,0,1,0,2,2,0,0,5738.600,7848.800,6111.400,0,0,0,0,0,256902,445,13080675,71235,19,0.019,1,0,1,5,0,0,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21228024,0,763,1.000,87147657740,44236.800,0,0,0,23,5
1701959183,0.436,0.601,98.648,0.315,0,73728,4355686.400,134435.400,161011.600,0,0,111509319680,100394237952,4460703744,380325498880,9562,15115.800,6,0,132.600,3.070,2.370,2.410,4407582720,55590359040,0,0,0,8.600,53.800,10344,33216,1391723,0,0,1,100,29,1,129,0,12259,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0.200,34811.800,25043.400,21063.400,0,0,0,0,0,256139,445,13081713,71235,31,0.030,21,0,1,5,0,0,22,18,1,22,18,20,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21228251,0,827,1.000,87147870732,42598.400,112.800,103,0,137,5
1701959188,0.161,0.236,99.547,0.056,0,0,254771.200,7503,7515,0,0,111522836480,100380721152,4460703744,380325498880,5741.200,10797.800,4,0,67.800,2.980,2.360,2.410,4407582720,55590359040,0,0,0,0,24.600,10344,33216,1391645,0,0,1,100,29,1,129,0,12257,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,18092.400,11703.200,11821.600,0,0,0,0,0,256139,445,13079609,71235,31,0.030,21,0,1,5,0,0,22,22,21,22,22,20,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21228251,0,739,1.000,87147870732,0,0,0,0,19,5
1701959193,0.088,0.131,99.708,0.073,0,0,299008,7516.400,7515.200,0,0,111532490752,100371066880,4460703744,380325498880,4844.200,9669.200,1,0,7.800,2.740,2.320,2.390,4407582720,55590359040,0,0,0,0,34.800,10344,33216,1391645,0,0,1,100,29,1,129,0,12257,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,5151.600,4243.200,4169.200,0,0,0,0,0,256046,445,13078284,71235,31,0.030,21,0,1,5,1,1,22,22,21,22,22,20,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21228251,0,679,1.000,87147870732,0,0,0,0,19,5
1701959198,0.069,0.104,99.787,0.040,0,0,262144,7516.400,7515.200,0,0,111534587904,100368969728,4460703744,380325498880,4816.200,9633.600,4,0,6.400,2.520,2.280,2.380,4407582720,55590359040,0,0,0,0,37.600,10344,33216,1391638,0,0,1,100,29,1,129,0,12256,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,5014.800,3908.200,3971,0,0,0,0,0,255953,445,13079139,71235,31,0.030,21,20,21,5,1,21,22,22,21,22,22,20,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21228251,0,740,1.000,87147870732,0,0,0,0,19,5
1701959203,0.096,0.119,99.731,0.054,0,0,237568,7411.200,7449.600,0,0,111533236224,100370321408,4460703744,380325498880,4810.200,9713,2,0,8,2.320,2.240,2.370,4407582720,55590359040,0,0,0,0,28,10344,33216,1391639,0,0,1,100,29,1,129,0,12257,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,5304,4274.400,4327.600,0,0,0,0,0,256024,445,13078746,71235,31,0.030,21,20,21,5,1,21,22,22,21,22,22,20,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21228251,0,739,1.000,87147870732,0,0,0,0,19,5
1701959208,0.067,0.121,99.762,0.050,0,0,195788.800,7583.200,7582,0,0,111536230400,100367327232,4460703744,380325498880,4768.200,9511.600,2,0,6.800,2.130,2.200,2.350,4407582720,55590359040,0,0,0,0,24,10344,33216,1391647,0,0,1,100,29,1,129,0,12259,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,4782.400,3548.400,3539.400,0,0,0,0,0,255927,445,13078519,71235,31,0.030,21,20,21,5,1,21,22,22,21,22,22,20,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21228251,0,733,1.000,87147870732,0,0,0,0,17,5
1701959213,0.100,0.115,99.746,0.040,0,0,218726.400,7530.200,7515.800,0,0,111538302976,100365254656,4460703744,380325498880,4786.400,9662.600,4,0,6.400,1.960,2.170,2.340,4407582720,55590359040,0,0,0,0,25.200,10344,33216,1391647,0,0,1,100,29,1,129,0,12259,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,5075.600,4088.800,4048.800,0,0,0,0,0,255834,445,13078560,71235,31,0.030,21,20,21,5,1,21,22,22,21,22,22,20,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21228251,0,739,1.000,87147870732,0,0,0,0,19,5
1701959218,0.073,0.113,99.777,0.038,0,0,233472,7530.200,7515.800,0,0,111540711424,100362846208,4460703744,380325498880,4821.400,9636.800,3,0,6.800,1.810,2.130,2.330,4407582720,55590359040,0,0,0,0,29.200,10344,33216,1391645,0,0,1,100,29,1,129,0,12257,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,5102.600,4040,4093,0,0,0,0,0,255834,445,13078224,71235,31,0.030,21,20,21,5,1,21,22,22,21,22,22,20,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21228251,0,739,1.000,87147870732,0,0,0,0,19,5
1701959223,0.067,0.125,99.787,0.021,0,0,213811.200,7517,7515.800,0,0,111534948352,100368609280,4460703744,380325498880,4780.800,9605,1,0,5.600,1.660,2.100,2.310,4407582720,55590359040,0,0,0,0,26.200,10344,33216,1391637,0,0,1,100,29,1,129,0,12255,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,4727.200,3758.400,3824.800,0,0,0,0,0,255741,445,13079155,71235,31,0.030,21,20,21,5,1,21,22,22,21,22,22,20,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21228251,0,679,1.000,87147870732,0,0,0,0,19,5
1701959228,0.106,0.125,99.702,0.067,0,0,227737.600,7543.400,7515.800,0,0,111535755264,100367802368,4460703744,380325498880,4874.800,9916.200,3,0,10.200,1.530,2.060,2.300,4407582720,55590359040,0,0,0,0,26.200,10344,33024,1391645,0,0,1,100,29,1,129,0,12257,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,7035.400,5053.400,4985.600,0,0,0,0,0,255741,445,13078378,71235,31,0.030,21,20,21,5,1,21,22,22,21,22,22,20,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21228251,0,740,1.000,87147870732,0,0,0,0,19,5
1701959233,0.073,0.117,99.777,0.033,0,0,211353.600,7517,7515.800,0,0,111541809152,100361748480,4460703744,380325498880,4722.200,9504.400,4,0,6,1.410,2.030,2.290,4407582720,55590359040,0,0,0,0,25.200,10344,33024,1391645,0,0,1,100,29,1,129,0,12257,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,4751.200,3812,3837.400,0,0,0,0,0,255741,445,13078218,71235,31,0.030,21,20,21,5,1,21,22,22,21,22,22,20,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21228251,0,733,1.000,87147870732,0,0,0,0,17,5
1701959238,0.311,0.424,98.447,0.818,0,103219.200,1187020.800,205534.600,218605.800,0,0,111553400832,100345536512,4460703744,380330889216,7231,13816.800,1,2,7,1.290,1.990,2.280,4407582720,55590359040,0,0,0,11.800,36.800,10344,33024,1391645,0,0,1,100,29,1,129,0,12257,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,8609.800,8689.800,7604.800,0,0,0,0,0,255669,445,13077159,71235,31,0.030,21,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21228586,0,760,1.000,87148214796,68812.800,235.600,300577.600,30,195,6
1701959243,0.891,1.434,94.763,2.912,0,575078.400,6376652.800,772247.400,891225.600,0,0,111583223808,100288761856,4460703744,380369391616,14798.600,27613.600,11,5,5.600,1.590,2.040,2.290,4407582720,55590359040,0,0,0,60,55.600,10344,33024,1391643,0,0,1,100,29,1,129,0,12257,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,11356.400,21415.400,18584.600,0,0,0,0,0,255525,445,13077556,71235,31,0.030,21,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21229952,0,351,1.000,87149443596,245760,843,2569.400,148,630,6
1701959248,1.255,0.871,95.672,2.202,0,332595.200,22933504,473678.600,555851.800,0,0,111597162496,100213039104,4460703744,380437590016,11474.600,21789.400,3,2,7,2.180,2.160,2.330,4407582720,55590359040,0,0,0,37.800,89.200,10344,33024,1391655,0,0,1,100,29,1,129,0,12256,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,16493.400,17309.200,13730.600,0,0,0,0,0,255296,445,13075844,71235,31,0.030,21,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21230868,0,1064,1.000,87150148108,140902.400,710.400,2018,114.800,532,9
1701959253,0.974,1.450,94.938,2.637,0,545587.200,9332326.400,803086.800,970879.800,0,0,111612592128,100168085504,4460703744,380476092416,15407.800,28499.600,2,2,7.400,2.250,2.170,2.330,4407582720,55590359040,0,0,0,62,69.800,10344,33024,1391659,0,0,1,100,29,1,129,0,12257,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,8486.400,22056,19723.800,0,0,0,0,0,255516,445,13074316,71235,31,0.030,17,0,0,7,0,1,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21232319,0,735,1.000,87151188492,208076.800,1039.200,2691.600,142.800,751,9
1701959258,0.995,1.561,94.478,2.966,0,611123.200,3153920,863865,1030896.800,0,0,111611883520,100158050304,4460703744,380501041152,16297.600,30332.800,9,0,7.200,2.550,2.240,2.350,4407582720,55590359040,0,0,0,67.800,56.600,10344,33024,1391661,0,0,1,100,29,1,129,0,12257,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,8418.400,22782.400,21321.400,0,0,0,0,0,255444,445,13077802,71235,31,0.030,21,0,0,4,0,1,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21233874,0,740,1.000,87152425484,247398.400,1206,2890.600,146.800,822,12
1701959263,0.746,1.189,95.477,2.589,0,444006.400,8645836.800,640935.600,763849,0,0,111625023488,100118728704,4460703744,380535693312,13380.600,24852,3,2,7.200,2.590,2.250,2.350,4407582720,55590359040,0,0,0,48.800,72.600,10344,33024,1391659,0,0,1,100,29,1,129,0,12257,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,7017.400,18525.200,16744.200,0,0,0,0,0,255296,445,13076356,71235,31,0.030,21,0,0,4,0,1,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21234974,0,740,1.000,87153392140,193331.200,840,2254,122.800,613,9
1701959268,0.668,1.203,96.056,2.073,0,452198.400,8116633.600,575204.600,697128.600,0,0,111512690688,100202823680,4460703744,380571885568,12585.800,23156.400,3,0,7.200,2.940,2.330,2.380,4407582720,55590359040,0,0,0,47.600,64.800,10344,33024,1391585,0,0,1,100,29,1,129,0,12238,12,1,0,0,4,10,0,0,0,0,1,0,2,2,0,0,7711.400,17226.200,21920.400,0,0,0,0,0,255705,445,13079664,71235,10,0.010,1,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21236009,0,740,1.000,87154235916,168755.200,926.200,2133.200,104.800,644,12
1701959273,0.438,0.169,98.706,0.687,0,0,23923097.600,8052.200,8247.800,0,0,111524360192,100140331008,4460703744,380622708736,5151.800,9865.400,5,0,6.600,2.700,2.290,2.370,4407582720,55590359040,0,0,0,0,84.800,10344,33024,1391586,0,0,1,100,29,1,129,0,12238,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,11520.200,7199,3985.600,0,0,0,0,0,255705,445,13064727,71235,11,0.011,2,0,0,4,0,0,2,2,0,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21236009,0,360,1.000,87154235916,0,0,0,0,16,3
1701959278,0.596,0.158,98.216,1.029,0,0,44075417.600,7373.800,7333,0,0,111531544576,100013518848,4460703744,380739756032,5306.200,9962.800,6,4,7,2.650,2.290,2.360,4407582720,55590359040,0,0,0,0,118.600,10344,33024,1391612,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,5483.200,10169.200,3944.400,0,0,0,0,0,255629,445,13033947,71235,11,0.011,2,0,0,4,0,0,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21236009,0,1063,1.000,87154235916,0,0,0,0,23,7
1701959283,0.639,0.177,98.253,0.931,0,0,44125388.800,7501.800,7513.800,0,0,111538597888,99895816192,4460703744,380846792704,5563,10385.400,8,1,27.200,2.840,2.330,2.380,4407582720,55590359040,0,0,0,0,125.400,10344,33024,1391611,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,9167.600,12182.600,6207.800,0,0,0,0,0,255528,445,13004825,71235,11,0.011,2,0,0,4,0,0,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21236009,0,734,1.000,87154235916,0,0,0,0,17,5
1701959288,0.513,0.190,98.073,1.224,0,0,40799436.800,7377.800,7363.400,0,0,111543222272,99778830336,4460703744,380956573696,5408,10352.800,4,2,10.400,2.850,2.340,2.380,4407582720,55590359040,0,0,0,0,120,10344,33024,1391621,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,7494.600,10677.800,5555.800,0,0,0,0,0,255599,445,12982389,71235,11,0.011,3,1,1,3,0,0,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21236009,0,739,1.000,87154235916,0,0,0,0,19,5
1701959293,0.538,0.186,98.321,0.955,0,0,45790003.200,7718.200,7690.600,0,0,111547797504,99670880256,4460703744,381057884160,5484.200,12339.200,4,0,23.600,3.100,2.400,2.400,4407582720,55590359040,0,0,0,0,120.600,10344,32832,1391635,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,8381.600,10967.800,5665.400,0,0,0,0,0,255345,445,12981833,71235,11,0.011,2,1,1,4,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21236009,0,739,1.000,87154235916,0,0,0,0,19,5
1701959298,0.639,0.171,97.955,1.235,0,0,45768704,7435.600,7447.600,0,0,111553593344,99543916544,4460703744,381176471552,5445.800,10050,3,1,6.800,3.330,2.460,2.420,4407582720,55590359040,0,0,0,0,135,10344,32832,1391647,0,0,1,100,29,1,129,0,12235,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,5487.400,10147.400,4018.200,0,0,0,0,0,255345,445,12950392,71235,11,0.011,2,1,1,4,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21236009,0,739,1.000,87154235916,0,0,0,0,19,5
1701959303,0.596,0.190,98.177,1.037,0,0,40771584,7594.400,7580,0,0,111555571712,99438997504,4460703744,381277347840,5593.600,10358.800,0,1,26.400,3.390,2.490,2.430,4407582720,55590359040,0,0,0,0,118.200,10344,32832,1391657,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,8986.600,11256,6084.600,0,0,0,0,0,255345,445,12925707,71235,11,0.011,2,1,1,4,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21236009,0,355,1.000,87154235916,0,0,0,0,15,3
1701959308,0.624,0.165,98.457,0.754,0,0,50728140.800,7528.200,7513.800,0,0,111570436096,99305021440,4460703744,381394395136,5237.800,11246,6,1,7,3.440,2.510,2.440,4407582720,55590359040,0,0,0,0,129.400,10344,32832,1391674,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,5615,10239.600,4015.400,0,0,0,0,0,255345,445,12910581,71235,12,0.012,2,1,1,4,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12469421,21236009,0,1058,1.000,87154235916,0,0,0,0,21,7
